date,min,max,median,q1,q3,stdev,count
2021-09-27T00:00:00.000Z,0.2,3.8,0.65,0.4,1.23,0.855,458
2021-09-28T00:00:00.000Z,1.1,6.2,1.9,1.47,3.17,1.134,566
2021-09-29T00:00:00.000Z,2.6,10.07,3.7,3.42,4.07,0.547,560
2021-09-30T00:00:00.000Z,0.6,8.93,4.76,2.97,5.6,1.931,546
2021-10-01T00:00:00.000Z,0.3,2.63,1.2,1,1.6,0.47,539
2021-10-02T00:00:00.000Z,1.57,12.3,3.7,2.72,9.15,3.448,545
2021-10-03T00:00:00.000Z,7.2,18.17,10.65,9.57,14,2.787,550
2021-10-04T00:00:00.000Z,3.83,64.27,11.5,9.6,14.63,4.327,554
2021-10-05T00:00:00.000Z,0.6,24.47,5.01,2.06,7.03,3.474,578
2021-10-06T00:00:00.000Z,0.56,14.47,2.29,1.3,6.82,3.26,569
2021-10-07T00:00:00.000Z,1.53,221.07,3.53,2.7,4.2,9.458,571
2021-10-08T00:00:00.000Z,0.93,9.07,2.63,2.1,5.07,1.848,560
2021-10-09T00:00:00.000Z,1.73,29.73,4.79,3.8,6.03,1.93,556
2021-10-10T00:00:00.000Z,2.87,12.13,4.5,3.67,7.13,2.478,574
2021-10-11T00:00:00.000Z,0.4,135.13,2.6,1.7,6.55,6.038,573
2021-10-12T00:00:00.000Z,0,1.9,0.3,0.2,0.4,0.187,569
2021-10-13T00:00:00.000Z,0.1,4.17,0.43,0.3,0.93,0.558,561
2021-10-14T00:00:00.000Z,0.2,26.07,1.03,0.7,1.4,2.359,555
2021-10-15T00:00:00.000Z,0,41.1,0.5,0.3,1.1,2.231,558
2021-10-16T00:00:00.000Z,0,1.53,0.4,0.3,0.5,0.199,562
2021-10-17T00:00:00.000Z,0,1.17,0.2,0.2,0.3,0.124,568
2021-10-18T00:00:00.000Z,0,5.33,0.4,0.2,1.27,0.806,546
2021-10-19T00:00:00.000Z,0.2,15,1.7,0.7,2.35,3.162,580
2021-10-20T00:00:00.000Z,0.17,4.7,1.2,0.6,1.77,0.937,558
2021-10-21T00:00:00.000Z,0,13.13,1.1,0.4,1.4,0.976,555
2021-10-22T00:00:00.000Z,0,1.5,0.2,0.1,0.27,0.16,557
2021-10-23T00:00:00.000Z,0.1,9.57,0.5,0.4,1.97,1.308,558
2021-10-24T00:00:00.000Z,0.2,3.13,1.03,0.6,1.87,0.714,562
2021-10-25T00:00:00.000Z,0.8,6.17,2.4,1.77,3.67,1.152,565
2021-10-26T00:00:00.000Z,0.3,11.38,2.33,1.1,6.35,2.93,553
2021-10-27T00:00:00.000Z,0.3,4.97,1.43,0.83,1.97,0.736,545
2021-10-28T00:00:00.000Z,0.4,4.76,1.57,1.1,2.2,0.976,534
2021-10-29T00:00:00.000Z,4,23.27,9.82,7.57,13.5,3.629,558
2021-10-30T00:00:00.000Z,10.93,24.63,16.47,13.9,19.37,3.305,572
2021-10-31T00:00:00.000Z,5.5,30.37,11.03,7.27,22.09,7.743,549
2021-11-01T00:00:00.000Z,5.83,36.86,13.37,11.43,16.53,4.003,539
2021-11-02T00:00:00.000Z,13.07,74.09,18.57,16.97,20.25,3.772,500
2021-11-03T00:00:00.000Z,1.8,22.63,16.53,12.1,18,4.978,515
2021-11-04T00:00:00.000Z,0.6,8.36,2.1,1.35,2.9,0.953,564
2021-11-05T00:00:00.000Z,0.2,10.8,0.7,0.56,1.03,0.873,560
2021-11-06T00:00:00.000Z,0.1,7.37,0.6,0.4,1.3,0.829,552
2021-11-07T00:00:00.000Z,0,2.37,0.3,0.2,0.5,0.348,551
2021-11-08T00:00:00.000Z,0.2,9.86,0.8,0.53,2.17,1.692,442
2021-11-09T00:00:00.000Z,0.3,4.87,1.2,0.7,1.63,0.818,537
2021-11-10T00:00:00.000Z,0,1.97,0.7,0.37,1.09,0.439,537
2021-11-11T00:00:00.000Z,0.1,2.67,1,0.73,1.17,0.368,528
2021-11-12T00:00:00.000Z,0,12.33,0.23,0.13,2.83,2.041,494
2021-11-13T00:00:00.000Z,0.93,9.73,1.8,1.5,2.27,0.852,561
2021-11-14T00:00:00.000Z,0.4,6.37,1.43,1,1.8,0.527,551
2021-11-15T00:00:00.000Z,0.3,3,0.83,0.67,1.73,0.603,543
2021-11-16T00:00:00.000Z,0.9,7.9,2.97,2.12,3.6,1,537
2021-11-17T00:00:00.000Z,0.7,6.73,2.29,1.7,2.9,0.916,407
2021-11-18T00:00:00.000Z,0.2,3.7,0.6,0.47,0.8,0.353,508
2021-11-19T00:00:00.000Z,0,8.19,0.87,0.6,1.3,1.219,469
2021-11-20T00:00:00.000Z,0,2.1,0.3,0,0.6,0.401,515
2021-11-21T00:00:00.000Z,0,2.47,0.23,0.2,0.33,0.184,561
2021-11-22T00:00:00.000Z,0.1,2.5,0.5,0.4,0.63,0.265,548
2021-11-23T00:00:00.000Z,0.2,2.43,0.6,0.4,0.73,0.254,550
2021-11-24T00:00:00.000Z,0.1,12.73,0.43,0.3,0.95,0.871,540
2021-11-25T00:00:00.000Z,0.1,3.2,0.5,0.3,0.6,0.281,552
2021-11-26T00:00:00.000Z,0.2,4.59,0.8,0.6,1.1,0.417,565
2021-11-27T00:00:00.000Z,0.2,1.7,0.67,0.5,0.8,0.222,549
2021-11-28T00:00:00.000Z,0.3,2.52,0.8,0.56,1.1,0.335,541
2021-11-29T00:00:00.000Z,0.23,3.93,0.83,0.7,1,0.309,547
2021-11-30T00:00:00.000Z,0.3,6.07,0.73,0.6,1,0.383,544
2021-12-01T00:00:00.000Z,0.3,3.77,1.12,0.9,1.5,0.483,532
2021-12-02T00:00:00.000Z,0.2,3.6,0.9,0.62,1.3,0.477,533
2021-12-03T00:00:00.000Z,0.6,2.33,1.4,1.2,1.6,0.323,241
2021-12-04T00:00:00.000Z,0.7,3.1,1.57,1.33,1.77,0.364,524
2021-12-05T00:00:00.000Z,0.3,1.7,0.67,0.53,0.8,0.192,523
2021-12-06T00:00:00.000Z,0.2,2.6,0.7,0.5,0.93,0.357,548
2021-12-07T00:00:00.000Z,0.27,8.36,1.73,1,2.7,1.562,527
2021-12-08T00:00:00.000Z,0.53,3.87,1.8,1.3,2.2,0.586,532
2021-12-09T00:00:00.000Z,0.6,4.03,1.4,1.2,1.6,0.358,539
2021-12-10T00:00:00.000Z,1.12,9.57,3.53,2.23,5.59,2.089,512
2021-12-11T00:00:00.000Z,0.63,23.3,2.6,1.55,6.7,3.117,540
2021-12-12T00:00:00.000Z,3.5,21.67,8.8,7.37,9.83,2.878,458
2021-12-13T00:00:00.000Z,1.53,7.5,3.89,3.23,4.42,0.892,456
2021-12-14T00:00:00.000Z,0.87,5.67,1.67,1.37,2.4,1.11,485
2021-12-15T00:00:00.000Z,0.4,6.43,1.3,1,1.67,0.503,518
2021-12-16T00:00:00.000Z,0.13,1.33,0.5,0.37,0.6,0.199,528
2021-12-17T00:00:00.000Z,0.13,4.07,0.79,0.5,1.17,0.56,534
2021-12-18T00:00:00.000Z,0.1,1.73,0.4,0.3,0.7,0.33,525
2021-12-19T00:00:00.000Z,0,1.17,0.2,0.1,0.3,0.142,532
2021-12-20T00:00:00.000Z,0.2,1.37,0.56,0.4,0.77,0.225,507
2021-12-21T00:00:00.000Z,0.2,4.09,0.9,0.53,1.47,0.716,543
2021-12-22T00:00:00.000Z,0.5,7.37,1.97,1.33,3,1.227,539
2021-12-23T00:00:00.000Z,0.3,2.7,1.3,0.97,1.6,0.465,518
2021-12-24T00:00:00.000Z,0,1.37,0.2,0.1,0.3,0.148,541
2021-12-25T00:00:00.000Z,0,2.29,0.43,0.23,0.67,0.299,523
2021-12-26T00:00:00.000Z,0.1,9.43,0.7,0.4,1.79,1.409,549
2021-12-27T00:00:00.000Z,0.47,4.87,1.8,1.43,2.37,0.827,552
2021-12-28T00:00:00.000Z,1,11.3,2.73,2.09,4.38,2.261,561
2021-12-29T00:00:00.000Z,7.37,16.82,11.67,10.53,12.85,1.752,564
2021-12-30T00:00:00.000Z,1.67,14.43,5.83,3.1,9.43,3.468,546
2021-12-31T00:00:00.000Z,0.56,71.47,1.6,1.1,2.2,3.498,563
2022-01-01T00:00:00.000Z,0.27,4.7,0.9,0.59,1.52,0.917,552
2022-01-02T00:00:00.000Z,0,7.2,2.73,0.5,4.13,1.877,549
2022-01-03T00:00:00.000Z,0.6,6.7,1.7,1.37,2.13,0.74,553
2022-01-04T00:00:00.000Z,0.1,2.5,0.87,0.62,1.1,0.347,553
2022-01-05T00:00:00.000Z,0.2,1.83,0.73,0.5,1,0.328,555
2022-01-06T00:00:00.000Z,0.03,3.1,0.4,0.3,0.6,0.361,568
2022-01-07T00:00:00.000Z,0.1,4.23,0.7,0.4,1,0.505,570
2022-01-08T00:00:00.000Z,0.1,10.9,4.79,0.6,7.23,3.223,526
2022-01-09T00:00:00.000Z,1.57,7.87,3.85,2.97,4.8,1.404,534
2022-01-10T00:00:00.000Z,2.5,7.3,4.3,3.93,4.7,0.7,533
2022-01-11T00:00:00.000Z,1.5,6.37,3.4,2.8,4.5,1.022,559
2022-01-12T00:00:00.000Z,0.83,9.8,2.2,1.6,6.6,2.772,559
2022-01-13T00:00:00.000Z,0.27,1.97,0.8,0.63,1.07,0.309,555
2022-01-14T00:00:00.000Z,0,2.17,0.37,0.2,0.6,0.317,536
2022-01-15T00:00:00.000Z,0,4.3,0.67,0.4,1.2,0.699,560
2022-01-16T00:00:00.000Z,0.1,2.52,0.8,0.5,1.2,0.468,555
2022-01-17T00:00:00.000Z,0,2.57,0.3,0.2,0.4,0.252,555
2022-01-18T00:00:00.000Z,0.1,6.63,0.6,0.4,0.97,0.689,550
2022-01-19T00:00:00.000Z,0,2.8,1.4,1.03,1.67,0.546,540
2022-01-20T00:00:00.000Z,0,0.8,0.2,0.1,0.3,0.152,567
2022-01-21T00:00:00.000Z,0,1.7,0.3,0.2,0.47,0.196,525
2022-01-22T00:00:00.000Z,0,6.43,0.8,0.5,1.73,1.095,545
2022-01-23T00:00:00.000Z,0.7,5.9,2,1.5,2.52,0.756,546
2022-01-24T00:00:00.000Z,0.2,7.53,1.37,0.77,1.97,0.825,545
2022-01-25T00:00:00.000Z,0.17,13.53,1.3,0.8,1.8,1.383,552
2022-01-26T00:00:00.000Z,0.3,3.8,1.27,0.8,2.5,0.946,520
2022-01-27T00:00:00.000Z,0.1,3.33,1.23,0.8,1.67,0.648,553
2022-01-28T00:00:00.000Z,0,18.47,0.37,0.2,0.6,1.504,555
2022-01-29T00:00:00.000Z,0,6.33,0.62,0.4,0.97,0.685,556
2022-01-30T00:00:00.000Z,0,1.03,0.1,0.1,0.27,0.16,564
2022-01-31T00:00:00.000Z,0,1.4,0.4,0.3,0.53,0.199,554
2022-02-01T00:00:00.000Z,0.1,3.73,0.97,0.5,1.57,0.687,531
2022-02-02T00:00:00.000Z,0.1,4.9,1.5,1.12,1.89,0.807,528
2022-02-03T00:00:00.000Z,0.47,3.47,1.93,1.5,2.35,0.608,516
2022-02-04T00:00:00.000Z,0.23,4.37,1.4,0.63,2.29,0.902,536
2022-02-05T00:00:00.000Z,0.27,11.6,0.9,0.7,1.2,0.861,543
2022-02-06T00:00:00.000Z,0.07,1.8,0.83,0.6,1.07,0.346,562
2022-02-07T00:00:00.000Z,0,2.97,0.4,0.23,0.53,0.281,555
2022-02-08T00:00:00.000Z,0,10.23,0.63,0.4,0.9,0.638,548
2022-02-09T00:00:00.000Z,0,2.13,0.8,0.5,1.12,0.42,518
2022-02-10T00:00:00.000Z,0.2,3.4,0.73,0.53,0.97,0.461,526
2022-02-11T00:00:00.000Z,0,1.8,0.4,0.3,0.6,0.291,537
2022-02-12T00:00:00.000Z,0.07,2.29,0.97,0.7,1.2,0.414,561
2022-02-13T00:00:00.000Z,0.9,4.5,1.77,1.5,2.1,0.659,556
2022-02-14T00:00:00.000Z,1.7,9.8,5.5,4.7,7.5,1.95,563
2022-02-15T00:00:00.000Z,0.27,7.5,3.47,1.33,4.5,1.759,579
2022-02-16T00:00:00.000Z,0.23,5.4,1.4,0.97,2.65,1.161,565
2022-02-17T00:00:00.000Z,0,1.8,0.3,0.2,0.5,0.244,567
2022-02-18T00:00:00.000Z,0,7.7,0.49,0.3,1.17,1.034,572
2022-02-19T00:00:00.000Z,0.1,9.2,0.7,0.5,1.03,0.801,572
2022-02-20T00:00:00.000Z,0.3,15.9,1,0.7,1.33,1.249,569
2022-02-21T00:00:00.000Z,0,1.63,0.3,0.2,0.5,0.316,559
2022-02-22T00:00:00.000Z,0,13.77,0.9,0.6,2.2,1.852,579
2022-02-23T00:00:00.000Z,0.3,4,1.43,1.1,1.8,0.559,570
2022-02-24T00:00:00.000Z,0.1,5.17,0.9,0.67,1.1,0.4,574
2022-02-25T00:00:00.000Z,0.1,3.03,0.63,0.4,0.97,0.495,554
2022-02-26T00:00:00.000Z,0,27.4,0.6,0.4,0.8,1.522,575
2022-02-27T00:00:00.000Z,0.3,1.6,0.67,0.5,0.85,0.242,569
2022-02-28T00:00:00.000Z,0.2,4.43,0.67,0.5,0.93,0.501,556
2022-03-01T00:00:00.000Z,0.4,7.87,2.4,1.1,3.65,1.746,576
2022-03-02T00:00:00.000Z,0.37,5.67,2.2,1.3,4.09,1.498,562
2022-03-03T00:00:00.000Z,0.03,2.47,0.4,0.3,0.53,0.233,558
2022-03-04T00:00:00.000Z,0.1,3.9,0.6,0.4,1.07,0.752,559
2022-03-05T00:00:00.000Z,0.1,2.52,0.5,0.33,1.2,0.541,574
2022-03-06T00:00:00.000Z,0,2.2,0.4,0.23,0.7,0.42,549
2022-03-07T00:00:00.000Z,0.13,2.47,0.5,0.4,0.89,0.442,576
2022-03-08T00:00:00.000Z,0.4,14.63,1.1,0.9,1.5,1.046,560
2022-03-09T00:00:00.000Z,0.6,3.27,1.6,1.23,2.02,0.541,555
2022-03-10T00:00:00.000Z,0.3,3.57,1.4,0.9,2.02,0.684,566
2022-03-11T00:00:00.000Z,0.9,11.23,2.8,1.9,4.03,1.528,561
2022-03-12T00:00:00.000Z,1.2,15.9,2.63,1.83,3.47,1.544,553
2022-03-13T00:00:00.000Z,0.6,7.6,4.42,2.27,5.77,1.884,546
2022-03-14T00:00:00.000Z,3.07,25.97,9.68,6.27,11.1,4.133,574
2022-03-15T00:00:00.000Z,7.57,16.67,11.5,10.23,13.82,2.211,560
2022-03-16T00:00:00.000Z,8.27,17.27,12.73,11.57,13.9,1.589,562
2022-03-17T00:00:00.000Z,3.27,13.47,7.87,5.32,10.19,2.716,561
2022-03-18T00:00:00.000Z,0.27,14.9,1.17,0.83,7.14,4.992,541
2022-03-19T00:00:00.000Z,0.2,9.77,0.9,0.7,1.4,0.854,566
2022-03-20T00:00:00.000Z,0.5,13.07,1,0.8,1.63,1.109,552
2022-03-21T00:00:00.000Z,2.2,13.9,8.19,6.43,10.13,2.68,533
2022-03-22T00:00:00.000Z,5.23,15.4,10.6,8.52,12.13,2.087,570
2022-03-23T00:00:00.000Z,1,12.23,3.57,3,4.53,2.146,556
2022-03-24T00:00:00.000Z,2.7,6.6,3.53,3.37,3.8,0.43,538
2022-03-25T00:00:00.000Z,0.1,7.5,3.9,1.6,5.33,2.004,568
2022-03-26T00:00:00.000Z,0,3.77,0.45,0.3,0.7,0.59,570
2022-03-27T00:00:00.000Z,0,4.53,0.5,0.4,0.67,0.325,550
2022-03-28T00:00:00.000Z,0,3.33,0.47,0.3,1.2,0.748,571
2022-03-29T00:00:00.000Z,0,1.8,0.5,0.4,0.67,0.266,554
2022-03-30T00:00:00.000Z,0,6.47,0.4,0.3,1.23,1.169,564
2022-03-31T00:00:00.000Z,0.2,4.03,0.97,0.6,1.3,0.522,574
2022-04-01T00:00:00.000Z,0.1,6.8,1,0.7,1.37,0.951,540
2022-04-02T00:00:00.000Z,0.1,3.07,1.1,0.5,1.7,0.668,503
2022-04-03T00:00:00.000Z,0,3,0.27,0.17,0.4,0.32,560
2022-04-04T00:00:00.000Z,0,2.93,0.4,0.2,0.85,0.504,569
2022-04-05T00:00:00.000Z,0,1.73,0.13,0.1,0.23,0.181,561
2022-04-06T00:00:00.000Z,0,2.4,0.3,0.2,0.5,0.271,568
2022-04-07T00:00:00.000Z,0.1,5.23,0.6,0.4,0.73,0.653,566
2022-04-08T00:00:00.000Z,0.1,2.7,0.4,0.3,0.85,0.496,572
2022-04-09T00:00:00.000Z,0.1,7,0.43,0.35,0.59,0.664,556
2022-04-10T00:00:00.000Z,0,0.77,0.2,0.17,0.3,0.122,568
2022-04-11T00:00:00.000Z,0,8.8,0.4,0.27,0.8,0.744,570
2022-04-12T00:00:00.000Z,0.1,10.23,0.7,0.5,1.03,0.834,574
2022-04-13T00:00:00.000Z,0.2,3.77,0.9,0.6,1.17,0.368,563
2022-04-14T00:00:00.000Z,0.47,7,2.87,1.77,4.47,1.617,567
2022-04-15T00:00:00.000Z,0.1,2.29,0.47,0.3,0.9,0.498,568
2022-04-16T00:00:00.000Z,0,4.03,0.4,0.3,0.56,0.6,577
2022-04-17T00:00:00.000Z,0.2,6,0.5,0.4,0.63,0.418,561
2022-04-18T00:00:00.000Z,0.43,2.43,0.9,0.8,1.29,0.374,565
2022-04-19T00:00:00.000Z,0.37,2.23,0.8,0.67,1,0.288,566
2022-04-20T00:00:00.000Z,0.6,2.27,1.4,1.1,1.6,0.333,570
2022-04-21T00:00:00.000Z,0.6,2.57,1,0.87,1.1,0.216,564
2022-04-22T00:00:00.000Z,0.17,5.67,0.87,0.67,1.12,0.417,567
2022-04-23T00:00:00.000Z,0.1,1.87,0.5,0.4,0.7,0.27,563
2022-04-24T00:00:00.000Z,0.3,3.23,1.17,0.8,1.57,0.579,571
2022-04-25T00:00:00.000Z,0.5,14.73,1.23,0.9,1.6,0.841,543
2022-04-26T00:00:00.000Z,0.1,7.53,0.43,0.3,0.6,0.632,531
2022-04-27T00:00:00.000Z,0.1,8.77,0.43,0.3,0.6,0.423,560
2022-04-28T00:00:00.000Z,0.1,3.73,0.6,0.43,0.83,0.407,559
2022-04-29T00:00:00.000Z,0.1,2.13,0.4,0.3,0.6,0.304,565
2022-04-30T00:00:00.000Z,0.2,6,0.7,0.5,1.87,1.453,568
2022-05-01T00:00:00.000Z,0.1,3.63,0.7,0.3,1.3,0.881,511
2022-05-02T00:00:00.000Z,0,2.8,0.7,0.5,0.9,0.343,453
2022-05-03T00:00:00.000Z,0.07,1.97,0.5,0.4,0.7,0.265,539
2022-05-04T00:00:00.000Z,0.03,1.67,0.56,0.4,0.83,0.309,579
2022-05-05T00:00:00.000Z,0.7,3.17,1.7,1.5,1.9,0.377,564
2022-05-06T00:00:00.000Z,0.8,3.6,1.57,1.3,1.8,0.482,569
2022-05-07T00:00:00.000Z,0.2,6.6,0.9,0.6,3.1,1.658,571
2022-05-08T00:00:00.000Z,0.13,2.87,0.43,0.4,0.56,0.177,561
2022-05-09T00:00:00.000Z,0.2,240.83,0.83,0.63,1.03,12.931,532
2022-05-10T00:00:00.000Z,0.6,31.3,2.06,1.12,3.2,2.536,511
2022-05-11T00:00:00.000Z,0.77,487.77,1.9,1.4,2.31,21.995,513
2022-05-12T00:00:00.000Z,0.1,97.23,0.89,0.5,1.97,4.4,518
2022-05-13T00:00:00.000Z,0.2,2,0.93,0.6,1.2,0.362,526
2022-05-14T00:00:00.000Z,0.2,5.97,0.8,0.6,1.12,0.433,546
2022-05-15T00:00:00.000Z,0,2.43,0.3,0.2,0.5,0.286,537
2022-05-16T00:00:00.000Z,0.1,2.43,0.4,0.3,0.5,0.337,532
2022-05-17T00:00:00.000Z,0.1,1.63,0.5,0.4,0.7,0.201,525
2022-05-18T00:00:00.000Z,0.23,1.8,0.73,0.63,0.8,0.167,515
2022-05-19T00:00:00.000Z,0.6,2.5,1.47,1.12,1.76,0.399,525
2022-05-20T00:00:00.000Z,0.9,4.3,2.2,1.5,3.17,0.893,522
2022-05-21T00:00:00.000Z,0.8,2.47,1.4,1.2,1.6,0.293,511
2022-05-22T00:00:00.000Z,1.07,2.93,1.6,1.4,1.8,0.286,513
2022-05-23T00:00:00.000Z,0.93,3.93,1.6,1.4,2,0.454,533
2022-05-24T00:00:00.000Z,1.12,3.23,1.9,1.7,2.2,0.421,530
2022-05-25T00:00:00.000Z,0.6,7.27,2.06,1.4,3.4,1.437,519
2022-05-26T00:00:00.000Z,0.3,1.8,0.77,0.6,1,0.3,512
2022-05-27T00:00:00.000Z,0.1,2.83,0.7,0.5,1.1,0.402,501
2022-05-28T00:00:00.000Z,0.5,2.52,1.7,1.17,1.9,0.479,274
2022-05-29T00:00:00.000Z,0.4,1.43,0.7,0.6,0.8,0.178,199
2022-05-30T00:00:00.000Z,0.3,2.37,0.97,0.6,1.2,0.393,461
2022-05-31T00:00:00.000Z,1.1,6.37,3.47,2.4,4.5,1.355,484
2022-06-01T00:00:00.000Z,0.5,3.8,1.7,1.2,2.29,0.79,490
2022-06-02T00:00:00.000Z,1.2,8.43,2.97,2.2,3.93,1.035,212
2022-06-03T00:00:00.000Z,0.9,6,2.8,2.06,4.3,1.32,332
2022-06-04T00:00:00.000Z,0.6,4.59,1.8,1.2,2.02,0.552,446
2022-06-05T00:00:00.000Z,0.1,2.7,1.3,0.53,1.6,0.557,454
2022-06-06T00:00:00.000Z,0.3,1.63,0.56,0.43,0.83,0.273,364
2022-06-07T00:00:00.000Z,0.5,3.97,1.4,0.93,2.42,0.81,532
2022-06-08T00:00:00.000Z,0.37,14.3,1.2,0.8,5.37,4.149,517
2022-06-09T00:00:00.000Z,1.2,12.57,1.8,1.6,2,0.569,498
2022-06-10T00:00:00.000Z,1.57,5.09,2.4,2.17,3.2,0.775,495
2022-06-11T00:00:00.000Z,1.17,4.2,1.97,1.77,2.17,0.299,480
2022-06-12T00:00:00.000Z,0.4,2.9,1.36,1,1.83,0.476,500
2022-06-13T00:00:00.000Z,0.2,2.37,1,0.7,1.7,0.526,482
2022-06-14T00:00:00.000Z,0.3,2.67,0.8,0.6,1,0.266,369
2022-06-15T00:00:00.000Z,0.3,2.27,0.93,0.7,1.2,0.383,493
2022-06-16T00:00:00.000Z,0.15,2.52,0.9,0.6,1.19,0.502,500
2022-06-17T00:00:00.000Z,0.1,1.93,1,0.6,1.33,0.461,446
2022-06-18T00:00:00.000Z,0.4,9.69,2.1,0.94,5.59,2.564,508
2022-06-19T00:00:00.000Z,0.1,1.3,0.47,0.3,0.6,0.212,464
2022-06-20T00:00:00.000Z,0.33,4.4,1.2,0.9,1.73,0.728,392
2022-06-21T00:00:00.000Z,0.7,3.37,1.7,1.49,2.29,0.585,345
2022-06-22T00:00:00.000Z,1,195.1,2.29,1.7,3.5,10.868,337
2022-06-23T00:00:00.000Z,1.1,3.73,1.6,1.4,1.79,0.433,332
2022-06-24T00:00:00.000Z,0.7,5.63,2.04,1.63,2.73,0.76,567
2022-06-25T00:00:00.000Z,1.9,5.7,2.83,2.4,3.97,0.962,562
2022-06-26T00:00:00.000Z,2.4,6.4,3.66,3.12,4.76,1.065,572
2022-06-27T00:00:00.000Z,3.2,7.2,4.4,3.9,5.93,1.063,553
2022-06-28T00:00:00.000Z,0.9,9.36,5,1.9,6.38,2.27,544
2022-06-29T00:00:00.000Z,1.12,15.6,3.8,3.17,4.22,2.753,551
2022-06-30T00:00:00.000Z,5.82,23,11.67,8.52,16.3,4.549,548
2022-07-01T00:00:00.000Z,3.97,13.3,7.13,5.47,9.07,2.185,555
2022-07-02T00:00:00.000Z,0.4,16.1,0.98,0.7,6.83,5.025,561
2022-07-03T00:00:00.000Z,0.32,2.27,1,0.8,1.33,0.353,525
2022-07-04T00:00:00.000Z,0.6,3.8,1.5,1.23,1.8,0.43,559
2022-07-05T00:00:00.000Z,0.2,1.17,0.53,0.4,0.7,0.219,543
2022-07-06T00:00:00.000Z,0.1,4.05,0.6,0.4,0.8,0.307,554
2022-07-07T00:00:00.000Z,0.2,2.33,0.7,0.56,0.8,0.245,378
2022-07-08T00:00:00.000Z,0.3,2.5,0.9,0.7,1.1,0.312,541
2022-07-09T00:00:00.000Z,0,1.67,0.45,0.2,0.63,0.269,541
2022-07-10T00:00:00.000Z,0,1.3,0.2,0.1,0.7,0.356,542
2022-07-11T00:00:00.000Z,0.2,2.1,0.7,0.5,1,0.317,544
2022-07-12T00:00:00.000Z,0.3,2.75,0.63,0.5,0.9,0.325,556
2022-07-13T00:00:00.000Z,0.4,3.9,1.4,1.2,1.77,0.542,503
2022-07-14T00:00:00.000Z,0.1,0.8,0.3,0.2,0.43,0.147,531
2022-07-15T00:00:00.000Z,0,1.6,0.2,0.1,0.3,0.13,509
2022-07-16T00:00:00.000Z,0,1.33,0.1,0.1,0.2,0.102,581
2022-07-17T00:00:00.000Z,0,1.4,0.2,0.1,0.23,0.116,574
2022-07-18T00:00:00.000Z,0.2,4.83,1.8,1.2,2.7,1.271,570
2022-07-19T00:00:00.000Z,0.3,5.8,1,0.63,4.73,1.989,572
2022-07-20T00:00:00.000Z,0.6,7.22,3.4,3.05,3.8,1.014,567
2022-07-21T00:00:00.000Z,1.9,26.17,4.7,4.24,5.4,1.279,568
2022-07-22T00:00:00.000Z,3.4,8.57,6.1,5.32,6.8,1.022,569
2022-07-23T00:00:00.000Z,0.3,7.2,0.9,0.7,1.2,1.318,560
2022-07-24T00:00:00.000Z,0.6,2.73,1,0.8,1.57,0.448,567
2022-07-25T00:00:00.000Z,1.77,6.33,3.1,2.7,3.5,0.778,575
2022-07-26T00:00:00.000Z,0.17,8.23,1.5,0.5,4.55,2.371,569
2022-07-27T00:00:00.000Z,0,5.83,0.5,0.2,0.9,0.485,568
2022-07-28T00:00:00.000Z,0.1,3.3,0.3,0.2,0.37,0.262,551
2022-07-29T00:00:00.000Z,0.17,3.4,0.4,0.3,0.6,0.336,551
2022-07-30T00:00:00.000Z,0.3,8.69,0.7,0.6,0.8,0.375,556
2022-07-31T00:00:00.000Z,0.3,1.7,0.6,0.5,0.7,0.162,569
2022-08-01T00:00:00.000Z,0.4,1.33,0.73,0.67,0.82,0.145,493
2022-08-02T00:00:00.000Z,0.2,3.4,0.73,0.5,1.1,0.459,529
2022-08-03T00:00:00.000Z,0.5,15.1,1.1,0.9,1.88,0.859,543
2022-08-04T00:00:00.000Z,0.8,6.53,1.8,1.3,2.87,1.581,451
2022-08-05T00:00:00.000Z,0.5,15.53,4.45,3.13,7.7,3.376,541
2022-08-06T00:00:00.000Z,0.1,2,0.4,0.3,0.9,0.423,522
2022-08-07T00:00:00.000Z,0.13,2.9,0.9,0.5,1.2,0.502,415
2022-08-08T00:00:00.000Z,0.5,6.1,1.43,1,3.1,1.588,495
2022-08-09T00:00:00.000Z,0.5,3.53,1.23,0.98,2,0.622,530
2022-08-10T00:00:00.000Z,0.65,3.5,1.4,1.1,1.73,0.386,465
2022-08-11T00:00:00.000Z,0.5,3.63,1.23,1,1.6,0.391,456
2022-08-12T00:00:00.000Z,0.63,6.5,1.75,1.57,1.93,0.459,541
2022-08-13T00:00:00.000Z,0.8,9.6,1.63,1.4,2.5,1.398,554
2022-08-14T00:00:00.000Z,0.7,4.5,1.6,1.2,2.1,0.706,531
2022-08-15T00:00:00.000Z,3.4,10.19,5.43,4.23,6.63,1.733,446
2022-08-16T00:00:00.000Z,5.68,18.92,9.25,7.7,10.17,1.763,557
2022-08-17T00:00:00.000Z,5.4,18.5,9.52,6.85,12.32,3.732,431
2022-08-18T00:00:00.000Z,4.38,13.53,8.77,7.35,10.77,2.051,463
2022-08-19T00:00:00.000Z,4.09,17.39,9.38,5.4,13.3,4.16,567
2022-08-20T00:00:00.000Z,0.6,20.23,8.52,5.93,11.13,5.081,531
2022-08-21T00:00:00.000Z,0.5,2.06,1.23,1,1.47,0.328,512
2022-08-22T00:00:00.000Z,0.3,1.97,1.1,0.56,1.4,0.43,361
